ARREST_KEY,ARREST_DATE,PD_CD,PD_DESC,KY_CD,OFNS_DESC,LAW_CODE,LAW_CAT_CD,ARREST_BORO,ARREST_PRECINCT,JURISDICTION_CODE,AGE_GROUP,PERP_SEX,PERP_RACE,X_COORD_CD,Y_COORD_CD,Latitude,Longitude
173129121,12/31/2017,397,"ROBBERY,UNCLASSIFIED,OPEN AREAS",105,ROBBERY,PL 1600500,F,B,43,0,25-44,M,WHITE HISPANIC,1022022,240901,40.82782056,-73.86351678
173129250,12/31/2017,567,"MARIJUANA, POSSESSION 4 & 5",235,DANGEROUS DRUGS,PL 2211001,M,K,90,0,18-24,M,WHITE,1004571,198299,40.71094658,-73.92670268
173129348,12/31/2017,802,ALCOHOLIC BEVERAGE CONTROL LAW,346,ALCOHOLIC BEVERAGE CONTROL LAW,ABC0064B00,M,K,72,0,25-44,M,BLACK,977723,174709,40.64621829,-74.02352179
173129356,12/31/2017,905,"INTOXICATED DRIVING,ALCOHOL",347,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,Q,107,0,18-24,M,WHITE HISPANIC,1036658,205330,40.73011307,-73.81090891
173144924,12/31/2017,792,WEAPONS POSSESSION 1 & 2,118,DANGEROUS WEAPONS,PL 2650303,F,K,61,0,<18,M,WHITE,996175,158706,40.60228778,-73.95705743
173148112,12/31/2017,792,WEAPONS POSSESSION 1 & 2,118,DANGEROUS WEAPONS,PL 2650303,F,K,61,0,18-24,M,BLACK,996175,158706,40.60228778,-73.95705743
173130580,12/31/2017,397,"ROBBERY,UNCLASSIFIED,OPEN AREAS",105,ROBBERY,PL 1601504,F,B,47,0,<18,M,BLACK,1024906,263255,40.88916271,-73.85296023
173129351,12/31/2017,397,"ROBBERY,UNCLASSIFIED,OPEN AREAS",105,ROBBERY,PL 1601502,F,M,7,0,<18,M,BLACK,987838,201221,40.71898938,-73.98705781
173129343,12/31/2017,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200502,F,B,47,0,25-44,M,WHITE HISPANIC,1026486,262591,40.88733282,-73.84725001
173129254,12/31/2017,205,"TRESPASS 2, CRIMINAL",352,CRIMINAL TRESPASS,PL 1401500,M,M,28,2,45-64,M,BLACK,997875,230878,40.80038048,-73.95078943
173116148,12/31/2017,567,"MARIJUANA, POSSESSION 4 & 5",235,DANGEROUS DRUGS,PL 2211002,M,K,68,0,25-44,M,WHITE,977629,167533,40.62652162,-74.02385348
173116032,12/31/2017,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,K,84,0,45-64,M,BLACK,988875,191992,40.69365747,-73.98332319
173115848,12/31/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,K,70,0,25-44,F,BLACK,992734,170407,40.63440856,-73.96943437
173121858,12/31/2017,439,"LARCENY,GRAND FROM OPEN AREAS,UNCLASSIFIED",109,GRAND LARCENY,PL 1553001,F,M,18,0,25-44,M,BLACK,990503,215519,40.75823237,-73.97743058
173130589,12/31/2017,105,STRANGULATION 1ST,106,FELONY ASSAULT,PL 1211200,F,K,75,0,18-24,F,BLACK,1016505,188420,40.68379559,-73.88370354
173129248,12/31/2017,114,OBSTR BREATH/CIRCUL,344,ASSAULT 3 & RELATED OFFENSES,PL 1211100,M,B,45,2,25-44,M,WHITE HISPANIC,1032218,239444,40.82377203,-73.82668524
173127015,12/31/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,Q,109,0,25-44,M,WHITE HISPANIC,1031777,220706,40.7723438,-73.82841126
173127004,12/31/2017,397,"ROBBERY,UNCLASSIFIED,OPEN AREAS",105,ROBBERY,PL 1601503,F,M,6,0,25-44,M,BLACK,982360,206571,40.73367436,-74.00682109
173126368,12/31/2017,117,RECKLESS ENDANGERMENT 1,126,MISCELLANEOUS PENAL LAW,PL 120200H,F,M,33,0,<18,M,BLACK HISPANIC,1001889,245601,40.84078386,-73.93625261
173124324,12/31/2017,500,"CONTROLLED SUBSTANCE,POSSESS. 1",117,DANGEROUS DRUGS,PL 2202101,F,Q,105,1,18-24,M,WHITE,1050931,202071,40.72107185,-73.75944324
173124323,12/31/2017,500,"CONTROLLED SUBSTANCE,POSSESS. 1",117,DANGEROUS DRUGS,PL 2202101,F,Q,105,0,25-44,M,WHITE HISPANIC,1050931,202071,40.72107185,-73.75944324
173121083,12/31/2017,114,OBSTR BREATH/CIRCUL,344,ASSAULT 3 & RELATED OFFENSES,PL 1211100,M,Q,113,0,45-64,M,WHITE HISPANIC,1046405,187113,40.68004873,-73.77590919
173114453,12/31/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,K,70,0,25-44,M,BLACK,992734,170407,40.63440856,-73.96943437
173119693,12/31/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,M,14,0,18-24,M,WHITE,986685,215375,40.757839,-73.99121211
173117304,12/31/2017,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200502,F,M,19,0,25-44,M,WHITE,994643,216998,40.76228795,-73.96248453
173115854,12/31/2017,117,RECKLESS ENDANGERMENT 1,126,MISCELLANEOUS PENAL LAW,PL 1202500,F,Q,113,0,25-44,M,BLACK,1046397,184268,40.67223992,-73.77596427
173114457,12/31/2017,478,"THEFT OF SERVICES, UNCLASSIFIED",343,OTHER OFFENSES RELATED TO THEFT,PL 1651502,M,M,14,0,25-44,M,WHITE,987965,215284,40.75758879,-73.98659189
173113505,12/31/2017,922,"TRAFFIC,UNCLASSIFIED MISDEMEANOR",348,VEHICLE AND TRAFFIC LAWS,VTL05110E2,F,B,48,0,18-24,M,WHITE HISPANIC,1016443,250401,40.85391737,-73.88363022
173113503,12/31/2017,511,"CONTROLLED SUBSTANCE, POSSESSION 7",235,DANGEROUS DRUGS,PL 2200300,M,B,46,0,45-64,F,WHITE,1011043,251220,40.85618332,-73.90314684
173113509,12/31/2017,567,"MARIJUANA, POSSESSION 4 & 5",235,DANGEROUS DRUGS,PL 2211001,M,B,40,2,25-44,F,WHITE HISPANIC,1005874,236171,40.81489235,-73.92188088
173124314,12/31/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,K,72,0,<18,M,BLACK HISPANIC,982206,177817,40.65475125,-74.00736803
173128435,12/31/2017,567,"MARIJUANA, POSSESSION 4 & 5",235,DANGEROUS DRUGS,PL 2211001,M,M,23,0,18-24,M,WHITE HISPANIC,1001747,228590,40.79409373,-73.93681016
173114446,12/31/2017,478,"THEFT OF SERVICES, UNCLASSIFIED",343,OTHER OFFENSES RELATED TO THEFT,PL 1651503,M,B,40,1,25-44,M,WHITE HISPANIC,1011485,237929,40.81970205,-73.90160302
173114451,12/31/2017,569,"MARIJUANA, SALE 4 & 5",235,DANGEROUS DRUGS,PL 2214000,M,K,75,0,25-44,M,BLACK,1012861,185482,40.67574398,-73.89685473
173114466,12/31/2017,905,"INTOXICATED DRIVING,ALCOHOL",347,INTOXICATED & IMPAIRED DRIVING,VTL11920U3,M,S,123,0,25-44,M,BLACK,922958,139123,40.54833251,-74.22054664
173115856,12/31/2017,905,"INTOXICATED DRIVING,ALCOHOL",347,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,Q,111,0,25-44,M,ASIAN / PACIFIC ISLANDER,1048907,216487,40.76065508,-73.76660641
173116033,12/31/2017,922,"TRAFFIC,UNCLASSIFIED MISDEMEANOR",348,VEHICLE AND TRAFFIC LAWS,VTL05110A4,M,M,30,0,25-44,M,BLACK,998981,242209,40.83147913,-73.94676981
173116034,12/31/2017,905,"INTOXICATED DRIVING,ALCOHOL",347,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,M,34,0,25-44,M,WHITE HISPANIC,1004139,254454,40.86507793,-73.92809466
173116037,12/31/2017,802,ALCOHOLIC BEVERAGE CONTROL LAW,346,ALCOHOLIC BEVERAGE CONTROL LAW,ABC0065000,M,Q,102,0,45-64,M,BLACK HISPANIC,1024198,191680,40.69271215,-73.85594655
173116536,12/31/2017,905,"INTOXICATED DRIVING,ALCOHOL",347,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,K,72,0,18-24,M,WHITE HISPANIC,992125,176484,40.65108919,-73.97162145
173119046,12/31/2017,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,B,40,2,25-44,M,WHITE HISPANIC,1006699,233128,40.8065381,-73.9189106
173119048,12/31/2017,439,"LARCENY,GRAND FROM OPEN AREAS,",109,GRAND LARCENY,PL 1553501,F,K,70,0,25-44,F,WHITE HISPANIC,995899,174296,40.64507944,-73.95802445
173119691,12/31/2017,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,M,30,0,25-44,M,WHITE,998981,242209,40.83147913,-73.94676981
173119701,12/31/2017,397,"ROBBERY,UNCLASSIFIED,OPEN AREAS",105,ROBBERY,PL 1600500,F,Q,103,0,25-44,M,BLACK HISPANIC,1041879,197084,40.70744736,-73.79214177
173120421,12/31/2017,105,STRANGULATION 1ST,106,FELONY ASSAULT,PL 1211200,F,B,43,0,25-44,M,BLACK,1019071,240911,40.82786014,-73.87417981
173122736,12/31/2017,759,"PUBLIC ADMINISTATION,UNCLASS MISDEMEAN 4",359,OFFENSES AGAINST PUBLIC ADMINISTRATION,PL 2052002,M,K,84,72,18-24,F,BLACK HISPANIC,987041,190253,40.68888508,-73.98993751
173123524,12/31/2017,681,"CHILD, ENDANGERING WELFARE",233,SEX CRIMES,PL 2601001,M,K,75,0,25-44,M,BLACK,1017141,183798,40.67110691,-73.88143296
173123527,12/31/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,M,14,3,45-64,M,BLACK,986882,214802,40.75626621,-73.99050125
173126361,12/31/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,K,71,0,45-64,F,BLACK,1003292,180090,40.6609699,-73.93136754
173126997,12/31/2017,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,B,42,0,18-24,M,WHITE HISPANIC,1011666,240929,40.82793563,-73.90093682
173127013,12/31/2017,567,"MARIJUANA, POSSESSION 4 & 5",235,DANGEROUS DRUGS,PL 2211001,M,Q,114,0,25-44,M,WHITE HISPANIC,1001955,216397,40.76062674,-73.93609108
173114452,12/31/2017,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,K,67,0,25-44,M,BLACK,999816,176837,40.65204792,-73.94390374
173115852,12/31/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,M,7,2,25-44,M,BLACK,988225,198161,40.71059025,-73.98566352
173130578,12/31/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,B,47,0,<18,F,WHITE HISPANIC,1027895,258701,40.87664914,-73.84217956
173116027,12/31/2017,505,"CONTROLLED SUBSTANCE, POSSESSION 4",117,DANGEROUS DRUGS,PL 2200901,F,B,45,0,25-44,M,WHITE HISPANIC,1024898,245728,40.8410565,-73.85309547
173127000,12/31/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,K,84,0,45-64,M,WHITE HISPANIC,988175,190975,40.69086638,-73.98584806
173124313,12/31/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,K,84,0,25-44,M,BLACK HISPANIC,987309,190698,40.69010642,-73.98897094
173123529,12/31/2017,793,WEAPONS POSSESSION 3,118,DANGEROUS WEAPONS,PL 2650201,F,M,34,0,25-44,M,WHITE HISPANIC,1002115,249244,40.85078237,-73.93542612
173122741,12/31/2017,105,STRANGULATION 1ST,106,FELONY ASSAULT,PL 1211200,F,M,6,1,45-64,M,WHITE HISPANIC,984135,207985,40.73755564,-74.00041642
173120422,12/31/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,K,83,0,25-44,F,WHITE HISPANIC,1007128,193705,40.69833089,-73.91749507
173119051,12/31/2017,639,AGGRAVATED HARASSMENT 2,361,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,PL 2403004,M,K,61,0,25-44,F,BLACK HISPANIC,995118,155709,40.59406298,-73.96086869
173119050,12/31/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,K,60,0,25-44,F,BLACK,993195,149246,40.57632548,-73.96780145
173119049,12/31/2017,105,STRANGULATION 1ST,106,FELONY ASSAULT,PL 1211200,F,K,79,0,25-44,M,WHITE,995470,192602,40.69532587,-73.95953988
173117791,12/31/2017,922,"TRAFFIC,UNCLASSIFIED MISDEMEANOR",348,VEHICLE AND TRAFFIC LAWS,VTL05110E2,F,Q,101,0,25-44,F,BLACK,1044193,155208,40.59249181,-73.78416768
173117789,12/31/2017,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200502,F,M,19,0,25-44,F,WHITE,994643,216998,40.76228795,-73.96248453
173117308,12/31/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,Q,113,3,25-44,M,BLACK HISPANIC,1046315,187088,40.67998074,-73.77623391
173116532,12/31/2017,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200700,F,B,40,0,25-44,M,WHITE HISPANIC,1006498,233566,40.8077408,-73.9196352
173116269,12/31/2017,397,"ROBBERY,UNCLASSIFIED,OPEN AREAS",105,ROBBERY,PL 1601502,F,K,67,0,25-44,M,BLACK,998299,175701,40.64893238,-73.94937317
173116267,12/31/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,B,48,0,25-44,M,WHITE HISPANIC,1017180,245297,40.83990569,-73.88099118
173116162,12/31/2017,419,"LARCENY,GRAND FROM PERSON,UNCLASSIFIED",109,GRAND LARCENY,PL 1553005,F,Q,115,0,25-44,M,WHITE HISPANIC,1021129,212565,40.7500497,-73.8668991
173116161,12/31/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,Q,110,0,25-44,M,BLACK HISPANIC,1020728,211337,40.74668082,-73.86835304
173116149,12/31/2017,922,"TRAFFIC,UNCLASSIFIED MISDEMEANOR",348,VEHICLE AND TRAFFIC LAWS,VTL05110EA,F,K,78,0,18-24,M,BLACK,991207,187227,40.68057711,-73.97491866
173127016,12/31/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,Q,112,0,25-44,M,WHITE,1021974,206302,40.73285578,-73.86388449
173127726,12/31/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,K,73,0,18-24,F,BLACK,1007583,182993,40.66892772,-73.91589127
173129125,12/31/2017,397,"ROBBERY,UNCLASSIFIED,OPEN AREAS",105,ROBBERY,PL 160102A,F,K,73,2,25-44,M,BLACK,1009247,182073,40.66639798,-73.90989634
173129251,12/31/2017,269,"MISCHIEF,CRIMINAL,    UNCL 2ND",121,CRIMINAL MISCHIEF & RELATED OFFENSES,PL 1450502,F,K,75,0,25-44,M,BLACK,1015238,180730,40.66269281,-73.88830716
173113524,12/31/2017,567,"MARIJUANA, POSSESSION 4 & 5",235,DANGEROUS DRUGS,PL 2211001,M,M,5,0,18-24,M,BLACK,986726,201919,40.7209056,-73.99106907
173114454,12/31/2017,258,"CRIMINAL MISCHIEF 4TH, GRAFFITI",351,CRIMINAL MISCHIEF & RELATED OFFENSES,PL 1456002,M,K,66,0,25-44,M,WHITE,990399,164172,40.61729672,-73.97785284
173116279,12/31/2017,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200502,F,S,121,0,45-64,M,ASIAN / PACIFIC ISLANDER,943633,165165,40.61993133,-74.14630908
173116537,12/31/2017,905,"INTOXICATED DRIVING,ALCOHOL",347,INTOXICATED & IMPAIRED DRIVING,VTL11920U3,M,K,69,0,25-44,M,BLACK,1008653,174105,40.64452923,-73.91206633
173116545,12/31/2017,397,"ROBBERY,UNCLASSIFIED,OPEN AREAS",105,ROBBERY,PL 1601001,F,Q,114,0,25-44,F,WHITE HISPANIC,1006579,215870,40.75916979,-73.91940142
173116546,12/31/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,Q,114,0,18-24,F,WHITE HISPANIC,1007550,219173,40.76823317,-73.915885
173117785,12/31/2017,905,"INTOXICATED DRIVING,ALCOHOL",347,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,K,76,0,25-44,M,BLACK,982508,187780,40.68209753,-74.0062822
173119053,12/31/2017,113,"MENACING,UNCLASSIFIED",344,ASSAULT 3 & RELATED OFFENSES,PL 1201401,M,K,77,0,25-44,M,BLACK HISPANIC,1003508,185056,40.67459999,-73.93057482
173119055,12/31/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,M,28,0,25-44,F,WHITE,998007,230362,40.798964,-73.95031372
173119698,12/31/2017,114,OBSTR BREATH/CIRCUL,344,ASSAULT 3 & RELATED OFFENSES,PL 1211100,M,M,9,2,25-44,M,WHITE HISPANIC,991641,203214,40.72445733,-73.97333637
173120430,12/31/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,Q,114,0,45-64,M,WHITE,1009044,222000,40.77598848,-73.91048101
173121085,12/31/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,Q,114,0,45-64,M,WHITE,1009044,222000,40.77598848,-73.91048101
173121848,12/31/2017,779,"PUBLIC ADMINISTRATION,UNCLASSIFIED FELONY",126,MISCELLANEOUS PENAL LAW,PL 2052501,F,B,41,72,25-44,F,BLACK,1017934,232221,40.80401295,-73.87833183
173127003,12/31/2017,439,"LARCENY,GRAND FROM OPEN AREAS,UNCLASSIFIED",109,GRAND LARCENY,PL 1553004,F,M,1,0,18-24,M,BLACK,981396,198608,40.71181759,-74.01029609
173127010,12/31/2017,567,"MARIJUANA, POSSESSION 4 & 5",235,DANGEROUS DRUGS,PL 2211001,M,Q,113,0,25-44,M,BLACK,1052709,188095,40.68269757,-73.75317103
173129134,12/31/2017,969,"TRAFFIC,UNCLASSIFIED INFRACTION",881,OTHER TRAFFIC INFRACTION,VTL051101A,M,S,122,0,18-24,F,WHITE HISPANIC,964984,158437,40.60153651,-74.0693809
173129258,12/31/2017,905,"INTOXICATED DRIVING,ALCOHOL",347,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,Q,111,0,45-64,M,WHITE HISPANIC,1048659,216392,40.76039614,-73.76750253
173113424,12/31/2017,478,"THEFT OF SERVICES, UNCLASSIFIED",343,OTHER OFFENSES RELATED TO THEFT,PL 16515M9,M,M,1,0,25-44,M,BLACK,979630,199962,40.71553325,-74.01666714
173150522,12/31/2017,792,WEAPONS POSSESSION 1 & 2,118,DANGEROUS WEAPONS,PL 265031B,F,K,61,0,18-24,F,WHITE HISPANIC,996175,158706,40.60228778,-73.95705743
173130587,12/31/2017,792,WEAPONS POSSESSION 1 & 2,118,DANGEROUS WEAPONS,PL 265031B,F,K,73,0,25-44,M,BLACK,1009279,179175,40.65844352,-73.90979175
173116534,12/31/2017,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,B,43,0,25-44,M,BLACK,1025519,242145,40.83121934,-73.85087316
173133812,12/31/2017,905,"INTOXICATED DRIVING,ALCOHOL",347,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,K,62,0,25-44,M,WHITE,989542,159430,40.60428146,-73.98094346
173142207,12/31/2017,792,WEAPONS POSSESSION 1 & 2,118,DANGEROUS WEAPONS,PL 2650303,F,K,61,0,18-24,F,WHITE,996175,158706,40.60228778,-73.95705743
173113504,12/31/2017,439,"LARCENY,GRAND FROM OPEN AREAS,UNCLASSIFIED",109,GRAND LARCENY,PL 1553001,F,B,44,0,18-24,M,BLACK,1006537,244511,40.83778162,-73.91945797
173113510,12/31/2017,113,"MENACING,UNCLASSIFIED",344,ASSAULT 3 & RELATED OFFENSES,PL 1201401,M,B,44,0,18-24,M,BLACK,1006537,244511,40.83778162,-73.91945797
173114462,12/31/2017,782,"WEAPONS, POSSESSION, ETC",236,DANGEROUS WEAPONS,PL 2650102,M,Q,115,0,25-44,M,WHITE HISPANIC,1021994,213268,40.75197561,-73.86377324
173116270,12/31/2017,905,"INTOXICATED DRIVING,ALCOHOL",347,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,K,75,0,25-44,M,BLACK,1012992,186298,40.67798329,-73.89637898
173116276,12/31/2017,397,"ROBBERY,UNCLASSIFIED,OPEN AREAS",105,ROBBERY,PL 1601001,F,Q,114,0,25-44,M,WHITE HISPANIC,1006247,216075,40.7597333,-73.92059915
173117302,12/31/2017,905,"INTOXICATED DRIVING,ALCOHOL",347,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,K,69,0,25-44,F,BLACK HISPANIC,1012373,170160,40.63369002,-73.89867793
173126377,12/31/2017,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200502,F,S,122,0,45-64,M,BLACK,966544,157491,40.59894319,-74.06376065
173119047,12/31/2017,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,B,49,0,25-44,M,WHITE HISPANIC,1027434,251387,40.85657673,-73.84389368
173119695,12/31/2017,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200502,F,M,9,0,25-44,F,WHITE,987873,204316,40.72748439,-73.98692988
173122734,12/31/2017,705,"FORGERY,ETC.-MISD.",358,OFFENSES INVOLVING FRAUD,PL 1702000,M,B,52,0,18-24,M,BLACK HISPANIC,1009562,254560,40.86535498,-73.90848793
173122739,12/31/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,K,84,0,<18,F,WHITE HISPANIC,987004,191535,40.69240389,-73.99007041
173122743,12/31/2017,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,M,23,0,18-24,M,WHITE HISPANIC,999833,228147,40.79288139,-73.94372369
173126359,12/31/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,B,52,0,25-44,M,WHITE HISPANIC,1013582,256202,40.86984933,-73.89394676
173126369,12/31/2017,439,"LARCENY,GRAND FROM OPEN AREAS,UNCLASSIFIED",109,GRAND LARCENY,PL 1553004,F,M,1,0,18-24,M,BLACK,981396,198608,40.71181759,-74.01029609
173127007,12/31/2017,339,"LARCENY,PETIT FROM OPEN AREAS,UNCLASSIFIED",341,PETIT LARCENY,PL 1552500,M,M,14,0,65+,M,BLACK,987873,212315,40.74943967,-73.98692557
173127008,12/31/2017,665,TERRORIST THREAT,126,MISCELLANEOUS PENAL LAW,PL 4902000,F,M,33,0,45-64,M,WHITE HISPANIC,1000354,242831,40.83318394,-73.94180688
173128434,12/31/2017,705,"FORGERY,ETC.-MISD.",358,OFFENSES INVOLVING FRAUD,PL 1702000,M,M,17,0,18-24,F,WHITE,991195,212559,40.75010741,-73.97493579
173119057,12/31/2017,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,Q,106,0,25-44,M,BLACK HISPANIC,1037011,188457,40.68379867,-73.80976747
173117307,12/31/2017,779,"PUBLIC ADMINISTRATION,UNCLASSIFIED FELONY",126,MISCELLANEOUS PENAL LAW,PL 2155100,F,Q,100,0,25-44,F,WHITE HISPANIC,1034278,159535,40.60443003,-73.81983597
173116268,12/31/2017,649,FALSE REPORT UNCLASSIFIED,361,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,PL 2405001,M,B,52,0,25-44,M,WHITE HISPANIC,1016563,256917,40.87180137,-73.88316503
173116028,12/31/2017,750,RESISTING ARREST,359,OFFENSES AGAINST PUBLIC ADMINISTRATION,PL 2053000,M,B,52,0,18-24,M,BLACK HISPANIC,1013228,253750,40.86312051,-73.89523731
173115843,12/31/2017,639,AGGRAVATED HARASSMENT 2,361,OFF. AGNST PUB ORD SENSBLTY & RGHTS TO PRIV,PL 2403004,M,K,83,0,45-64,M,WHITE HISPANIC,1008057,194042,40.69925343,-73.91414357
173114461,12/31/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,Q,115,0,45-64,M,WHITE HISPANIC,1021994,213268,40.75197561,-73.86377324
173113526,12/31/2017,645,FALSE ALARM FIRE,351,CRIMINAL MISCHIEF & RELATED OFFENSES,PL 2405502,F,Q,110,0,25-44,M,WHITE,1024818,213376,40.75225953,-73.85358003
173113427,12/31/2017,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,Q,105,0,18-24,M,BLACK,1055241,204987,40.729042,-73.74386382
173113512,12/31/2017,905,"INTOXICATED DRIVING,ALCOHOL",347,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,K,61,0,25-44,M,WHITE HISPANIC,995122,155693,40.59401906,-73.96085432
173113516,12/31/2017,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,K,63,0,18-24,M,BLACK,1004672,169892,40.63297552,-73.92642443
173113517,12/31/2017,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200501,F,K,70,0,18-24,F,BLACK,996349,172033,40.63886739,-73.95640694
173114450,12/31/2017,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,K,88,0,25-44,M,BLACK,994431,187342,40.68088964,-73.96329467
173114465,12/31/2017,462,UNAUTHORIZED USE VEHICLE 3,353,UNAUTHORIZED USE OF A VEHICLE 3 (UUV),PL 1650501,M,Q,112,0,25-44,F,BLACK,1027059,202029,40.7211043,-73.84556384
173115851,12/31/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,M,6,0,18-24,M,WHITE HISPANIC,986470,207011,40.73488197,-73.99199093
173116038,12/31/2017,759,"PUBLIC ADMINISTATION,UNCLASS MISDEMEAN 4",359,OFFENSES AGAINST PUBLIC ADMINISTRATION,PL 1950500,M,Q,105,0,25-44,M,WHITE HISPANIC,1057302,184509,40.67281814,-73.73664984
173116272,12/31/2017,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,Q,101,0,25-44,M,BLACK,1052134,158324,40.60098731,-73.75554374
173117784,12/31/2017,681,"CHILD, ENDANGERING WELFARE",233,SEX CRIMES,PL 2601001,M,B,42,0,25-44,F,BLACK,1008798,238971,40.82256992,-73.91130717
173117790,12/31/2017,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,M,23,0,25-44,M,ASIAN / PACIFIC ISLANDER,1000448,227796,40.79191689,-73.94150347
